phase,suite,device,sweep,N,B,nmb,zones,nmu,rays_per_octant,rays_total,nlim,n_repeat,peak_mem_gib,pct_fill,oom,zcps_off_med,zcps_on_med,zcps_on_min,zcps_on_max,slowdown_med,t_rad_ms,t_hydro_ms,t_sweep_ms,rad_over_hydro,sweep_over_hydro,rad_cells_per_s,hydro_cells_per_s,gcaups,nang,niter,sm_util_mean,sm_util_peak,mem_util_mean,dcgm_sm_occ_mean,dcgm_sm_active_mean,sm_clock_mhz,gpu_temp_c,power_w
2,sweep,b200,diagonal,256,128,8,16777216,3,6,48,50,3,16.5693359375,8.954932417098131,False,1297244000.0,162650800.0,162267200.0,162650800.0,7.975638607372359,4378.848940000001,519.58,4117.56,8.427670310635515,7.924785403595211,191571075.29724464,1614497863.659109,9.77892693731239,48.0,1.0,13.303191489361701,100.0,5.718085106382978,0.028206521739130436,0.12669021739130434,602.436170212766,39.0,243.3811170212767
2,sweep,b200,diagonal,256,128,8,16777216,4,10,80,50,3,22.4521484375,12.134310791625104,False,1297244000.0,76534750.0,75695170.0,77357860.0,16.949738517470823,10394.64993,520.5980000000001,9986.01,19.966749641758128,19.181806307361917,80701207.41430299,1611340804.2289824,6.720288083028156,80.0,1.0,18.113333333333333,100.0,8.023333333333333,0.03963851351351352,0.14410135135135135,620.66,40.0,258.356566666667
2,sweep,b200,diagonal,256,128,8,16777216,5,15,120,50,3,29.740234375,16.073172147716537,False,1297244000.0,69895040.0,69763550.0,70078360.0,18.559886366757926,11061.77614,519.428,10471.9,21.29607210238955,20.1604457210624,75834186.96809752,1614970313.4986947,9.612706003686057,120.0,1.0,18.75625,100.0,9.209375,0.046465189873417724,0.16840822784810128,614.44375,41.0,274.76115625
2,sweep,b200,diagonal,256,128,8,16777216,6,21,168,50,3,38.5361328125,20.826933937119666,False,1297244000.0,51502580.0,50738720.0,51506320.0,25.187942040961833,15243.91442,519.2090000000001,14437.4,29.359880934267313,27.80652877742874,55029225.229670376,1615651500.648101,9.761356920221091,168.0,1.0,19.896634615384617,100.0,8.735576923076923,0.04684855769230768,0.16893749999999993,608.8076923076923,43.0,276.6768028846153
2,sweep,b200,diagonal,256,256,1,16777216,1,1,8,50,3,8.6474609375,4.673538430683323,False,997926600.0,48856150.0,48812920.0,48859720.0,20.42581333158671,16199.55721,642.5899999999999,16122.7,25.209787282715265,25.090181920042333,51782946.232763104,1305437059.40024,0.4162383719848412,8.0,1.0,20.03271028037383,100.0,0.633177570093458,0.0033084112149532703,0.019182242990654207,619.3971962616822,29.0,190.31579439252354
2,sweep,b200,diagonal,256,256,1,16777216,2,3,24,50,3,11.236328125,6.072697140987275,False,997926600.0,47354300.0,47350390.0,47354640.0,21.073621614087845,16745.27856,642.392,16594.2,26.067072068145304,25.831890808104706,50095362.52229416,1305839425.1485074,1.213234696460209,24.0,1.0,20.60185185185185,100.0,0.9699074074074074,0.005152777777777777,0.040724537037037045,603.8773148148148,30.0,199.30569444444444
2,sweep,b200,diagonal,256,256,1,16777216,3,6,48,50,3,15.1201171875,8.17169909907057,False,997926600.0,45798120.0,45790210.0,45805300.0,21.78968481675667,17314.36245,642.083,17054.0,26.965925666930914,26.56042910340252,48448841.38370339,1306467855.401872,2.3610483405652634,48.0,1.0,20.401785714285715,100.0,1.6517857142857142,0.007698660714285717,0.07148437499999998,606.1584821428571,32.0,209.38270089285712
2,sweep,b200,diagonal,256,256,1,16777216,4,10,80,50,3,20.28515625,10.963155311366911,False,997926600.0,43182000.0,43180550.0,43203150.0,23.10978185355009,18394.103740000002,641.9350000000001,17988.0,28.654153052879188,28.02152865944371,45604874.90215709,1306769065.4038181,3.730757393818101,80.0,1.0,20.576271186440678,100.0,2.7733050847457625,0.010879237288135599,0.10994703389830511,644.3177966101695,33.0,222.21887711864449
2,sweep,b200,diagonal,256,256,1,16777216,5,15,120,50,3,26.736328125,14.449704704149976,False,997926600.0,42941570.0,42940560.0,42978080.0,23.239173602641916,18446.80134,644.105,17858.3,28.639431987020753,27.72575899892098,45474593.91677929,1302366539.616988,5.636779312700536,120.0,1.0,20.826923076923077,100.0,4.017094017094017,0.01564008620689656,0.16460344827586218,602.991452991453,37.0,235.4074572649569
2,sweep,b200,diagonal,256,256,1,16777216,6,21,168,50,3,34.5,18.645597479297624,False,997926600.0,38307330.0,38269750.0,38324730.0,26.050539152689577,20772.758,642.586,19970.2,32.32681384281637,31.077863507763944,40382735.88899461,1305445185.5471485,7.056945568897657,168.0,1.0,21.126923076923077,100.0,5.2615384615384615,0.019500000000000003,0.19092307692307692,636.1846153846154,36.0,248.8455000000005
