device,arch,kind,method,regs,shared_bytes,stack_bytes,spills,occ_bs128,occ_bs256,occ_bs512,kernel
b200,sm_100,other,,128,1024,512,yes,0.25,0.25,0.25,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
b200,sm_100,other,,128,1024,240,yes,0.25,0.25,0.25,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
b200,sm_100,other,,128,1024,0,no,0.25,0.25,0.25,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelRe...
b200,sm_100,other,,128,1032,0,no,0.25,0.25,0.25,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
b200,sm_100,other,,124,1024,0,no,0.25,0.25,0.25,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelRe...
b200,sm_100,other,,124,0,0,no,0.25,0.25,0.25,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
b200,sm_100,other,,122,0,0,no,0.25,0.25,0.25,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
b200,sm_100,other,,120,1032,0,no,0.25,0.25,0.25,void Kokkos::Impl::cuda_parallel_launch_global_memory<Kokkos::Impl::ParallelFor<...
b200,sm_100,other,,116,1024,208,yes,0.25,0.25,0.25,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
b200,sm_100,other,,116,1024,0,no,0.25,0.25,0.25,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelRe...
b200,sm_100,other,,112,1024,512,yes,0.25,0.25,0.25,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
b200,sm_100,other,,112,1024,512,yes,0.25,0.25,0.25,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
b200,sm_100,other,,110,1024,512,yes,0.25,0.25,0.25,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
b200,sm_100,other,,108,1024,40,yes,0.25,0.25,0.25,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
b200,sm_100,other,,106,1032,0,no,0.25,0.25,0.25,void Kokkos::Impl::cuda_parallel_launch_global_memory<Kokkos::Impl::ParallelFor<...
b200,sm_100,other,,106,0,0,no,0.25,0.25,0.25,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
b200,sm_100,other,,106,1024,512,yes,0.25,0.25,0.25,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
b200,sm_100,other,,106,0,0,no,0.25,0.25,0.25,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
b200,sm_100,other,,104,0,0,no,0.25,0.25,0.25,void Kokkos::Impl::cuda_parallel_launch_local_memory<Kokkos::Impl::ParallelFor<p...
b200,sm_100,other,,104,1024,512,yes,0.25,0.25,0.25,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
b200,sm_100,other,,104,1024,208,yes,0.25,0.25,0.25,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
b200,sm_100,other,,104,1024,208,yes,0.25,0.25,0.25,void Kokkos::Impl::cuda_parallel_launch_constant_memory<Kokkos::Impl::ParallelFo...
