phase,suite,device,sweep,N,B,nmb,zones,nmu,rays_per_octant,rays_total,nlim,n_repeat,peak_mem_gib,pct_fill,oom,zcps_off_med,zcps_on_med,zcps_on_min,zcps_on_max,slowdown_med,t_rad_ms,t_hydro_ms,t_sweep_ms,rad_over_hydro,sweep_over_hydro,rad_cells_per_s,hydro_cells_per_s,gcaups,nang,niter,sm_util_mean,sm_util_peak,mem_util_mean,dcgm_sm_occ_mean,dcgm_sm_active_mean,sm_clock_mhz,gpu_temp_c,power_w
2,sweep,a100,diagonal_compact,176,22,512,5451776,1,1,8,50,3,5.3447265625,13.36181640625,False,157528700.0,111809100.0,111754200.0,112996600.0,1.4089076828272475,508.49792,1404.529,408.398,0.36204159543875564,0.29077220904659146,536066696.2020218,194078441.95456272,5.33966963599234,8.0,1.0,42.17857142857143,98.0,15.285714285714286,,,1219.2857142857142,61.0,145.96642857142857
2,sweep,a100,diagonal_compact,176,22,512,5451776,2,3,24,50,3,7.5888671875,18.97216796875,False,157528700.0,84257750.0,84222140.0,84334770.0,1.8696048731422332,1033.09974,1412.3110000000001,867.898,0.731495924056387,0.6145232884258495,263855259.51250356,193009046.8742366,7.537903302000926,24.0,1.0,51.78125,99.0,16.5625,,,1196.71875,61.0,156.0396875
2,sweep,a100,diagonal_compact,176,22,512,5451776,3,6,48,50,3,10.9716796875,27.42919921875,False,157528700.0,59051760.0,58986110.0,59352740.0,2.6676376792156575,1945.6907800000001,1440.396,1672.7,1.3508026820402168,1.1612778708077502,140098726.27345234,189245735.2005976,7.822240927841214,48.0,1.0,60.8974358974359,99.0,17.58974358974359,,,1217.3076923076924,60.0,168.63948717948716
2,sweep,a100,diagonal_compact,176,22,512,5451776,4,10,80,50,3,15.3974609375,38.49365234375,False,157528700.0,42209460.0,42191670.0,42258120.0,3.7320709622913917,3232.28905,1454.516,2813.25,2.2222437223103766,1.9341485415079653,84333051.8352002,187408595.02404922,7.751569892473118,80.0,1.0,73.87234042553192,100.0,20.148936170212767,,,1267.340425531915,61.0,189.12680851063828
2,sweep,a100,diagonal_compact,176,22,512,5451776,5,15,120,50,3,20.9638671875,52.40966796875,False,157528700.0,30741340.0,30671170.0,30771660.0,5.124327696840801,4822.160379999999,1450.874,4225.82,3.3236245049535653,2.912603024108227,56528356.28001241,187879030.15699503,7.74066477038776,120.0,1.0,78.09836065573771,100.0,21.16393442622951,,,1293.688524590164,63.0,200.25819672131146
2,sweep,a100,diagonal_compact,176,22,512,5451776,6,21,168,50,3,27.6474609375,69.11865234375,False,157528700.0,23074230.0,23018600.0,23084460.0,6.827040382279279,6775.85782,1446.51,5967.18,4.684279970411542,4.125225542858328,40229415.55760094,188445845.51783258,7.6744657275295864,168.0,1.0,84.88,100.0,22.573333333333334,,,1311.0,65.0,206.47706666666667
2,sweep,a100,wavefront,176,22,512,5451776,1,1,8,50,3,5.3447265625,13.36181640625,False,157528700.0,98746400.0,97457540.0,98765710.0,1.5952854990156604,879.09796,1405.3890000000001,778.501,0.6255193117350426,0.5539398700288674,310077843.884429,193959679.49087402,2.8011658302301474,8.0,1.0,45.36666666666667,97.0,18.6,,,1201.0,60.0,144.67366666666666
2,sweep,a100,wavefront,176,22,512,5451776,2,3,24,50,3,7.5888671875,18.97216796875,False,157528700.0,70720880.0,70598370.0,71022260.0,2.227470868575165,1648.46482,1437.992,1482.62,1.1463657795036413,1.0310349431707548,165359185.52389854,189562111.61119118,4.412547517233007,24.0,1.0,53.94285714285714,98.0,23.914285714285715,,,1227.4285714285713,60.0,163.28942857142857
2,sweep,a100,wavefront,176,22,512,5451776,3,6,48,50,3,10.9716796875,27.42919921875,False,157528700.0,47789420.0,47723550.0,47916960.0,3.296309099378063,3046.85479,1468.231,2772.93,2.0751876169349375,1.8886197062996217,89465635.47913618,185657978.88751838,4.718569311161841,48.0,1.0,65.36363636363636,99.0,30.295454545454547,,,1209.8863636363637,61.0,182.85772727272726
2,sweep,a100,wavefront,176,22,512,5451776,4,10,80,50,3,15.3974609375,38.49365234375,False,157528700.0,33431210.0,33295900.0,33532360.0,4.712025080755378,4929.40564,1448.69,4512.05,3.4026642276815604,3.114572475822985,55298512.62149325,188162270.74115235,4.833081193692446,80.0,1.0,75.03448275862068,100.0,33.93103448275862,,,1253.0172413793102,63.0,192.31310344827585
