phase,suite,device,sweep,N,B,nmb,zones,nmu,rays_per_octant,rays_total,nlim,n_repeat,peak_mem_gib,pct_fill,oom,zcps_off_med,zcps_on_med,zcps_on_min,zcps_on_max,slowdown_med,t_rad_ms,t_hydro_ms,t_sweep_ms,rad_over_hydro,sweep_over_hydro,rad_cells_per_s,hydro_cells_per_s,gcaups,nang,niter,sm_util_mean,sm_util_peak,mem_util_mean,dcgm_sm_occ_mean,dcgm_sm_active_mean,sm_clock_mhz,gpu_temp_c,power_w
2,sweep,a100,wavefront,128,64,8,2097152,5,15,120,50,3,4.9150390625,12.28759765625,False,270392800.0,27100090.0,27073320.0,27305340.0,9.977560960129653,3178.3509799999997,273.7176,2960.39,11.611788865604549,10.815490125589292,32991195.956590045,383086801.8717101,4.250423761734096,120.0,1.0,52.74285714285714,97.0,25.82857142857143,,,1173.4285714285713,55.0,164.10114285714286
2,sweep,a100,wavefront,128,64,8,2097152,6,21,168,50,3,6.3271484375,15.81787109375,False,270392800.0,20351100.0,20342580.0,20362060.0,13.286397295477885,4359.10046,274.9994,4066.15,15.851308984674148,14.786032260434023,24054871.174040344,381301195.56624484,4.332372588320648,168.0,1.0,59.73809523809524,98.0,29.523809523809526,,,1239.2857142857142,56.0,185.73761904761903
2,sweep,a100,wavefront_coalesced,128,64,8,2097152,1,1,8,50,3,1.8623046875,4.65576171875,False,270392800.0,91809140.0,90302540.0,92300790.0,2.9451621047751892,782.15099,281.3022,689.338,2.7804652434285972,2.4505247381641517,134063117.40396826,372757838.3674212,1.2169078159045346,8.0,1.0,21.545454545454547,89.0,10.318181818181818,,,1054.090909090909,52.0,104.4940909090909
2,sweep,a100,wavefront_coalesced,128,64,8,2097152,2,3,24,50,3,2.6201171875,6.55029296875,False,270392800.0,56860900.0,56448320.0,56907530.0,4.755338026658038,1437.87182,264.3132,836.311,5.440030312523174,3.164090934542808,72925554.6575772,396717227.89478546,3.0091465973782476,24.0,1.0,32.12,95.0,16.04,,,1075.2,52.0,122.7596
2,sweep,a100,wavefront_coalesced,128,64,8,2097152,3,6,48,50,3,3.7685546875,9.42138671875,False,270392800.0,37995460.0,37918260.0,38405980.0,7.116450228527303,2275.78218,264.2464,985.447,8.612348853191568,3.729273132954697,46075411.3119912,396817515.7731572,5.107494162547555,48.0,1.0,47.275862068965516,96.0,22.413793103448278,,,1174.655172413793,52.0,138.17896551724138
2,sweep,a100,wavefront_coalesced,128,64,8,2097152,4,10,80,50,3,5.2822265625,13.20556640625,False,270392800.0,25682010.0,25672040.0,25696010.0,10.528490565964269,3504.5041699999997,267.0392,1326.86,13.12355702833142,4.968783609297811,29920809.025603186,392667443.58131695,6.32215003843661,80.0,1.0,54.55555555555556,98.0,23.833333333333332,,,1218.3333333333333,54.0,158.25361111111113
2,sweep,a100,wavefront_coalesced,128,64,8,2097152,5,15,120,50,3,7.1650390625,17.91259765625,False,270392800.0,17344300.0,17303480.0,17380410.0,15.589721118753712,5378.5443,263.7404,1832.59,20.39332730215014,6.948461441629723,19495535.25105297,397578831.30532897,6.86619047359202,120.0,1.0,67.82608695652173,99.0,28.73913043478261,,,1273.695652173913,54.0,165.99391304347827
2,sweep,a100,wavefront_coalesced,128,64,8,2097152,6,21,168,50,3,9.4775390625,23.69384765625,False,270392800.0,12627210.0,12619450.0,12658410.0,21.41350306203825,7490.003470000001,266.6549,2432.58,28.088752428700918,9.122577533733676,13999673.086933829,393233351.4216315,7.241725575315098,168.0,1.0,74.94736842105263,99.0,30.736842105263158,,,1315.7894736842106,58.0,173.4882456140351
2,sweep,a100,wavefront,128,128,1,2097152,1,1,8,50,3,1.5556640625,3.88916015625,False,279901200.0,87979430.0,86763710.0,88089520.0,3.1814391159388054,863.31039,237.3474,827.223,3.6373281948738434,3.485283596955349,121459907.36888966,441789545.61962765,1.0140685159866205,8.0,1.0,20.0,82.0,6.136363636363637,,,1108.6363636363637,51.0,98.92545454545456
2,sweep,a100,wavefront,128,128,1,2097152,2,3,24,50,3,1.9228515625,4.80712890625,False,279901200.0,63019680.0,62051210.0,64036400.0,4.44148875398923,1300.0340800000001,230.9934,1239.88,5.628013960572034,5.367599247424385,80657577.83826713,453941974.0996929,2.0296983579056036,24.0,1.0,30.608695652173914,89.0,11.08695652173913,,,1158.9130434782608,53.0,119.86043478260869
2,sweep,a100,wavefront,128,128,1,2097152,3,6,48,50,3,2.4736328125,6.18408203125,False,279901200.0,44103960.0,44047270.0,44352840.0,6.346396105927903,2012.47304,232.0951,1913.72,8.670898437752456,8.24541319484987,52103853.27696116,451787219.98008573,2.6300424304495955,48.0,1.0,36.892857142857146,92.0,14.928571428571429,,,1179.642857142857,54.0,138.5
2,sweep,a100,wavefront,128,128,1,2097152,4,10,80,50,3,3.2177734375,8.04443359375,False,279901200.0,32274000.0,31995170.0,32635190.0,8.672652909462725,2822.54636,230.5175,2673.93,12.244390816315462,11.5996833212229,37150000.965794586,454879130.65168583,3.1371830975380806,80.0,1.0,46.09090909090909,95.0,19.272727272727273,,,1132.7272727272727,54.0,154.0842424242424
2,sweep,a100,wavefront,128,128,1,2097152,5,15,120,50,3,4.1181640625,10.29541015625,False,279901200.0,23686600.0,23546790.0,23708280.0,11.81685847694477,3956.36317,232.3462,3746.12,17.027879818994244,16.123009543517387,26503532.535917323,451298966.8004039,3.3589185610711882,120.0,1.0,56.78947368421053,96.0,23.736842105263158,,,1193.6842105263158,57.0,172.31315789473683
2,sweep,a100,wavefront,128,128,1,2097152,6,21,168,50,3,5.2236328125,13.05908203125,False,279901200.0,17905960.0,17818370.0,17916240.0,15.631733791430339,5272.78724,230.6812,4988.4,22.85746406729287,21.624649082803455,19886560.034992047,454556331.42189306,3.531408227086842,168.0,1.0,60.630434782608695,97.0,25.91304347826087,,,1236.195652173913,59.0,181.5058695652174
2,sweep,a100,wavefront_coalesced,128,128,1,2097152,1,1,8,50,3,1.6943359375,4.23583984375,False,279901200.0,73867970.0,73521780.0,74888380.0,3.7892093149439465,1098.74828,236.97289999999998,955.838,4.6365988684782105,4.033532948282272,95433687.50483958,442487727.4996424,0.8776181737909563,8.0,1.0,23.434782608695652,86.0,10.130434782608695,,,1030.4347826086957,55.0,102.6195652173913
2,sweep,a100,wavefront_coalesced,128,128,1,2097152,2,3,24,50,3,2.3349609375,5.83740234375,False,279901200.0,50281130.0,50063110.0,50411160.0,5.566724534631581,1741.5163499999999,230.8887,1154.05,7.542666011805688,4.998295715641346,60210517.11630499,454147821.0063983,2.1806528313331315,24.0,1.0,36.65384615384615,91.0,16.653846153846153,,,1158.4615384615386,54.0,125.1123076923077
2,sweep,a100,wavefront_coalesced,128,128,1,2097152,3,6,48,50,3,3.2978515625,8.24462890625,False,279901200.0,35825900.0,35482350.0,36070830.0,7.8128169843604764,2557.9450699999998,228.4731,1259.87,11.195825985641198,5.514303434408689,40992905.29331031,458949434.3097722,3.9949874193369164,48.0,1.0,45.8,94.0,20.5,,,1218.0,54.0,143.88633333333334
2,sweep,a100,wavefront_coalesced,128,128,1,2097152,4,10,80,50,3,4.5888671875,11.47216796875,False,279901200.0,24970860.0,24862610.0,25088420.0,11.209113342512032,3799.08714,227.98149999999998,1583.36,16.664015018762488,6.945124933382752,27600735.68620487,459939074.0038118,5.297978981406629,80.0,1.0,55.138888888888886,96.0,25.02777777777778,,,1184.5833333333333,55.0,154.7186111111111
2,sweep,a100,wavefront_coalesced,128,128,1,2097152,5,15,120,50,3,6.1748046875,15.43701171875,False,279901200.0,16930700.0,16920000.0,16932150.0,16.53216937279616,5706.40376,226.04070000000002,2043.63,25.24502782021114,9.040982442542427,18375425.996845342,463888140.4985916,6.157138033792809,120.0,1.0,65.52173913043478,98.0,27.0,,,1286.0869565217392,58.0,166.90347826086958
2,sweep,a100,wavefront_coalesced,128,128,1,2097152,6,21,168,50,3,8.1025390625,20.25634765625,False,279901200.0,12542260.0,12529160.0,12548100.0,22.316647876857918,7781.85125,226.392,2631.04,34.37334910244178,11.62161207109792,13474634.329459844,463168309.8342698,6.695480418389685,168.0,1.0,71.87719298245614,98.0,30.68421052631579,,,1274.7368421052631,58.0,174.13070175438597
